X1,UID,iso2,iso3,code3,FIPS,Admin2,Province_State,Country_Region,Lat,Long_,Combined_Key,latStation,longStation,usaf,wban,station,LatDelta,LongDelta,Delta,StationProximity,GoodLocation
487,84013157,US,USA,840,13157,Jackson,Georgia,US,34.13794553,-83.56814788,"Jackson, Georgia, US",34.147,-83.561,749483,00394,JACKSON COUNTY AIRPORT,-0.009054469999995263,-0.0071478799999908915,0.01153584047545232,TRUE,TRUE
488,84013159,US,USA,840,13159,Jasper,Georgia,US,33.31535543,-83.68844964,"Jasper, Georgia, US",33.154,-83.241,720348,63886,BALDWIN COUNTY AIRPORT,0.1613554299999933,-0.4474496400000021,0.47565402881360547,TRUE,TRUE
489,84013161,US,USA,840,13161,Jeff Davis,Georgia,US,31.80405727,-82.6372487,"Jeff Davis, Georgia, US",31.885,-82.647,721035,00352,HAZLEHURST AIRPORT,-0.0809427300000003,0.009751300000004903,0.08152799146025273,TRUE,TRUE
490,84013163,US,USA,840,13163,Jefferson,Georgia,US,33.05867328,-82.41609057,"Jefferson, Georgia, US",32.609,-82.37,720951,00330,EAST GEORGIA REGIONAL AIRPORT,0.44967327999999895,-0.04609056999998984,0.45202920192049695,TRUE,TRUE
491,84013165,US,USA,840,13165,Jenkins,Georgia,US,32.79248718,-81.96040187,"Jenkins, Georgia, US",32.646,-81.596,720301,63846,PLANTATION AIRPARK,0.14648718000000116,-0.3644018699999947,0.39274319442078914,TRUE,TRUE
492,84013167,US,USA,840,13167,Johnson,Georgia,US,32.70211082,-82.66166794,"Johnson, Georgia, US",32.609,-82.37,720951,00330,EAST GEORGIA REGIONAL AIRPORT,0.0931108199999997,-0.2916679399999964,0.30616958050223386,TRUE,TRUE
493,84013169,US,USA,840,13169,Jones,Georgia,US,33.02512137,-83.56019163,"Jones, Georgia, US",33.154,-83.241,720348,63886,BALDWIN COUNTY AIRPORT,-0.12887863000000266,-0.31919163000000594,0.3442281190326239,TRUE,TRUE
494,84013171,US,USA,840,13171,Lamar,Georgia,US,33.07841647,-84.14263877,"Lamar, Georgia, US",32.955,-84.264,747806,63809,THOMASTON-UPSON CO AIRPORT,0.12341647000000222,0.12136122999999088,0.17309007254713407,TRUE,TRUE
495,84013173,US,USA,840,13173,Lanier,Georgia,US,31.0382857,-83.06472457,"Lanier, Georgia, US",30.967,-83.2,747810,13857,MOODY AFB AIRPORT,0.07128570000000067,0.1352754300000072,0.1529087734113937,TRUE,TRUE
496,84013175,US,USA,840,13175,Laurens,Georgia,US,32.46325233,-82.92221316,"Laurens, Georgia, US",32.564,-82.985,722217,63881,W H `BUD` BARRON AIRPORT,-0.10074766999999696,0.06278684000000112,0.1187109105668642,TRUE,TRUE
497,84013177,US,USA,840,13177,Lee,Georgia,US,31.7793306,-84.14324253,"Lee, Georgia, US",31.536,-84.194,722160,13869,SW GEORGIA REGIONAL ARPT,0.24333060000000017,0.05075747000000774,0.24856810265430634,TRUE,TRUE
498,84013179,US,USA,840,13179,Liberty,Georgia,US,31.82588896,-81.49251135,"Liberty, Georgia, US",31.883,-81.567,722090,03875,WRIGHT AAF AIRPORT,-0.05711103999999878,0.07448864999999216,0.09386282474282773,TRUE,TRUE
499,84013181,US,USA,840,13181,Lincoln,Georgia,US,33.79201475,-82.45024131,"Lincoln, Georgia, US",33.667,-82.2,998205,99999,STROM THURMOND DAM,0.1250147499999983,-0.2502413099999927,0.27973094385154196,TRUE,TRUE
500,84013183,US,USA,840,13183,Long,Georgia,US,31.75218791,-81.74952375,"Long, Georgia, US",31.883,-81.567,722090,03875,WRIGHT AAF AIRPORT,-0.13081208999999916,-0.18252375000000143,0.22455895039884494,TRUE,TRUE
501,84013185,US,USA,840,13185,Lowndes,Georgia,US,30.83568832,-83.27056716,"Lowndes, Georgia, US",30.783,-83.277,722166,93845,VALDOSTA REGIONAL AIRPORT,0.0526883199999979,0.006432840000002216,0.05307956758384348,TRUE,TRUE
502,84013187,US,USA,840,13187,Lumpkin,Georgia,US,34.57286511,-84.00425681,"Lumpkin, Georgia, US",34.85,-83.983,720409,99999,BLAIRSVILLE AIRPORT,-0.27713488999999925,-0.021256809999997017,0.27794891477875505,TRUE,TRUE
503,84013193,US,USA,840,13193,Macon,Georgia,US,32.35207048,-84.04234127,"Macon, Georgia, US",32.11,-84.189,720948,00328,JIMMY CARTER REGIONAL AIRPORT,0.24207048000000242,0.14665872999999863,0.28303162433311946,TRUE,TRUE
504,84013195,US,USA,840,13195,Madison,Georgia,US,34.12920917,-83.21218732,"Madison, Georgia, US",33.948,-83.328,723110,13873,ATHENS/BEN EPPS AIRPORT,0.18120917000000247,0.11581268000000478,0.215056597529286,TRUE,TRUE
505,84013197,US,USA,840,13197,Marion,Georgia,US,32.3483402,-84.52733571,"Marion, Georgia, US",32.11,-84.189,720948,00328,JIMMY CARTER REGIONAL AIRPORT,0.23834020000000322,-0.3383357100000097,0.4138563803993509,TRUE,TRUE
506,84013189,US,USA,840,13189,McDuffie,Georgia,US,33.47851918,-82.48252774,"McDuffie,Georgia,US",33.53,-82.516,720289,63836,THOMSON-MCDUFFIE CO ARPT,-0.05148082000000187,0.03347226000001058,0.06140575720061516,TRUE,TRUE
507,84013191,US,USA,840,13191,McIntosh,Georgia,US,31.49683595,-81.40163426,"McIntosh, Georgia, US",31.417,-81.283,998010,99999,SAPELO ISLAND RESERVE,0.07983594999999966,-0.11863425999999322,0.14299603686168522,TRUE,TRUE
508,84013199,US,USA,840,13199,Meriwether,Georgia,US,33.04163534,-84.68859732,"Meriwether, Georgia, US",33.312,-84.77,722176,53884,NEWNAN COWETA COUNTY ARPT,-0.2703646599999985,0.08140267999999651,0.2823534056605243,TRUE,TRUE
509,84013201,US,USA,840,13201,Miller,Georgia,US,31.16568912,-84.73151117,"Miller, Georgia, US",30.983,-84.633,720268,53882,DCATR CO INDUS AIRPK ARPT,0.18268911999999915,-0.09851117000000897,0.20755665535256815,TRUE,TRUE
510,84013205,US,USA,840,13205,Mitchell,Georgia,US,31.22483255,-84.19381821,"Mitchell, Georgia, US",31.192,-84.447,999999,63829,NEWTON 11 SW,0.032832549999998406,0.2531817899999993,0.25530177266737913,TRUE,TRUE
511,84013207,US,USA,840,13207,Monroe,Georgia,US,33.014289,-83.92097166,"Monroe, Georgia, US",32.955,-84.264,747806,63809,THOMASTON-UPSON CO AIRPORT,0.0592889999999997,0.3430283399999894,0.34811438861981603,TRUE,TRUE
512,84013209,US,USA,840,13209,Montgomery,Georgia,US,32.17201038,-82.53527476,"Montgomery, Georgia, US",32.193,-82.372,722134,63822,VIDALIA REGIONAL AIRPORT,-0.020989619999994602,-0.16327475999999308,0.16461838111462376,TRUE,TRUE
513,84013211,US,USA,840,13211,Morgan,Georgia,US,33.59232073,-83.49129491,"Morgan, Georgia, US",33.784,-83.39,999999,63850,WATKINSVILLE 5 SSE,-0.19167927000000162,-0.10129490999999291,0.21679852706981242,TRUE,TRUE
514,84013213,US,USA,840,13213,Murray,Georgia,US,34.78897608,-84.74993177,"Murray, Georgia, US",34.722,-84.869,722154,53885,DALTON MUNICIPAL AIRPORT,0.06697607999999633,0.11906822999999633,0.1366127325233557,TRUE,TRUE
515,84013215,US,USA,840,13215,Muscogee,Georgia,US,32.50931999,-84.87142262,"Muscogee, Georgia, US",32.516,-84.942,722255,93842,COLUMBUS METRO AIRPORT,-0.006680009999996628,0.07057737999998892,0.07089280006645873,TRUE,TRUE
516,84013217,US,USA,840,13217,Newton,Georgia,US,33.55514538,-83.8454714,"Newton, Georgia, US",33.782,-83.693,720897,99999,MONROE WALTON CO,-0.22685461999999745,-0.15247139999999604,0.27333230038416984,TRUE,TRUE
517,84013219,US,USA,840,13219,Oconee,Georgia,US,33.83749973,-83.43679568,"Oconee, Georgia, US",33.784,-83.39,999999,63850,WATKINSVILLE 5 SSE,0.053499729999998635,-0.04679568000000245,0.07107782197518002,TRUE,TRUE
518,84013221,US,USA,840,13221,Oglethorpe,Georgia,US,33.8786296,-83.08278123,"Oglethorpe, Georgia, US",33.948,-83.328,723110,13873,ATHENS/BEN EPPS AIRPORT,-0.06937040000000394,0.24521877000000813,0.25484210318641903,TRUE,TRUE
519,84080013,US,USA,840,80013,Out of GA,Georgia,US,0,0,"Out of GA, Georgia, US",0,0,538660,99999,BOGUS CHINESE,0,0,0,TRUE,FALSE
520,84013223,US,USA,840,13223,Paulding,Georgia,US,33.91969522,-84.86848792,"Paulding, Georgia, US",33.912,-84.941,720714,00252,PAULDING NORTHWEST ATLANTA AIRPORT,0.007695220000002223,0.07251207999999565,0.07291925779088954,TRUE,TRUE
521,84013225,US,USA,840,13225,Peach,Georgia,US,32.56934316,-83.82937,"Peach, Georgia, US",32.685,-83.653,722170,03813,MIDDLE GEORGIA REGIONAL AIRPORT,-0.11565683999999976,-0.17636999999999148,0.21090965255004937,TRUE,TRUE
522,84013227,US,USA,840,13227,Pickens,Georgia,US,34.46589159,-84.46406611,"Pickens, Georgia, US",34.317,-84.417,722109,00355,CHEROKEE COUNTY AIRPORT,0.14889158999999808,-0.047066110000002936,0.15615352792447534,TRUE,TRUE
523,84013229,US,USA,840,13229,Pierce,Georgia,US,31.35928155,-82.21598442,"Pierce, Georgia, US",31.25,-82.4,722130,13861,WAYCROSS-WARE CO. AIRPORT,0.10928154999999862,0.18401558000000762,0.21401913665170552,TRUE,TRUE
524,84013231,US,USA,840,13231,Pike,Georgia,US,33.09310242,-84.38790389,"Pike, Georgia, US",33.227,-84.275,720966,00339,GRIFFIN SPALDING COUNTY AIRPORT,-0.13389757999999574,-0.11290388999999834,0.175145226332284,TRUE,TRUE
525,84013233,US,USA,840,13233,Polk,Georgia,US,34.00267074,-85.18677781,"Polk, Georgia, US",33.912,-84.941,720714,00252,PAULDING NORTHWEST ATLANTA AIRPORT,0.0906707400000002,-0.24577780999999277,0.2619693015995198,TRUE,TRUE
526,84013235,US,USA,840,13235,Pulaski,Georgia,US,32.23334561,-83.4754996,"Pulaski, Georgia, US",32.214,-83.128,720962,00337,HEART OF GEORGIA REGIONAL AIRPORT,0.01934561000000201,-0.3474996000000061,0.34803767702137717,TRUE,TRUE
527,84013237,US,USA,840,13237,Putnam,Georgia,US,33.32056115,-83.37552891,"Putnam, Georgia, US",33.154,-83.241,720348,63886,BALDWIN COUNTY AIRPORT,0.1665611499999997,-0.13452891000000022,0.21410428373834692,TRUE,TRUE
528,84013239,US,USA,840,13239,Quitman,Georgia,US,31.86728114,-85.01773177,"Quitman, Georgia, US",31.951,-85.129,720363,63872,WEEDON FIELD AIRPORT,-0.08371886000000117,0.1112682300000074,0.1392460646734203,TRUE,TRUE
529,84013241,US,USA,840,13241,Rabun,Georgia,US,34.88389445,-83.40304637,"Rabun, Georgia, US",34.594,-83.296,725258,00382,TOCCOA RG LETOURNEAU FIELD AIRPORT,0.28989444999999847,-0.10704636999999195,0.30902704973994877,TRUE,TRUE
530,84013243,US,USA,840,13243,Randolph,Georgia,US,31.76622818,-84.75732369,"Randolph, Georgia, US",31.951,-85.129,720363,63872,WEEDON FIELD AIRPORT,-0.1847718200000017,0.371676309999998,0.4150709636692594,TRUE,TRUE
531,84013245,US,USA,840,13245,Richmond,Georgia,US,33.35777107,-82.07026432,"Richmond, Georgia, US",33.364,-81.963,722180,03820,AUGUSTA REGIONAL AT BUSH FIELD AP,-0.006228929999998911,-0.10726432000001296,0.10744502740476204,TRUE,TRUE
532,84013247,US,USA,840,13247,Rockdale,Georgia,US,33.65145002,-84.02202167,"Rockdale, Georgia, US",33.782,-83.693,720897,99999,MONROE WALTON CO,-0.13054997999999784,-0.32902167000000304,0.3539753615826824,TRUE,TRUE
533,84013249,US,USA,840,13249,Schley,Georgia,US,32.2654021,-84.31258912,"Schley, Georgia, US",32.11,-84.189,720948,00328,JIMMY CARTER REGIONAL AIRPORT,0.15540210000000343,-0.12358912000000544,0.19855498801789598,TRUE,TRUE
534,84013251,US,USA,840,13251,Screven,Georgia,US,32.74976524,-81.60779441,"Screven, Georgia, US",32.646,-81.596,720301,63846,PLANTATION AIRPARK,0.10376524000000131,-0.01179440999999315,0.10443339092218451,TRUE,TRUE
535,84013253,US,USA,840,13253,Seminole,Georgia,US,30.93464824,-84.86823924,"Seminole, Georgia, US",30.983,-84.633,720268,53882,DCATR CO INDUS AIRPK ARPT,-0.04835175999999919,-0.23523923999999852,0.24015701682623064,TRUE,TRUE
536,84013255,US,USA,840,13255,Spalding,Georgia,US,33.26310031,-84.28013991,"Spalding, Georgia, US",33.227,-84.275,720966,00339,GRIFFIN SPALDING COUNTY AIRPORT,0.03610031000000191,-0.005139909999996917,0.0364643806598207,TRUE,TRUE
537,84013257,US,USA,840,13257,Stephens,Georgia,US,34.55151201,-83.29405315,"Stephens, Georgia, US",34.594,-83.296,725258,00382,TOCCOA RG LETOURNEAU FIELD AIRPORT,-0.04248798999999792,0.0019468500000101585,0.04253257009824898,TRUE,TRUE
538,84013259,US,USA,840,13259,Stewart,Georgia,US,32.07996777,-84.83208037,"Stewart, Georgia, US",31.951,-85.129,720363,63872,WEEDON FIELD AIRPORT,0.1289677700000027,0.296919630000005,0.3237189404068187,TRUE,TRUE
539,84013261,US,USA,840,13261,Sumter,Georgia,US,32.03650571,-84.19821492,"Sumter, Georgia, US",32.11,-84.189,720948,00328,JIMMY CARTER REGIONAL AIRPORT,-0.0734942899999993,-0.009214920000005122,0.07406973344903092,TRUE,TRUE
540,84013263,US,USA,840,13263,Talbot,Georgia,US,32.69642758,-84.53351366,"Talbot, Georgia, US",32.955,-84.264,747806,63809,THOMASTON-UPSON CO AIRPORT,-0.25857242000000014,-0.2695136600000012,0.3734933859002763,TRUE,TRUE
541,84013265,US,USA,840,13265,Taliaferro,Georgia,US,33.56543317,-82.88136816,"Taliaferro, Georgia, US",33.598,-83.139,720347,63877,GREENE COUNTY REGIONAL AIRPORT,-0.03256683000000038,0.25763184000000194,0.2596820428871344,TRUE,TRUE
542,84013267,US,USA,840,13267,Tattnall,Georgia,US,32.04785085,-82.05539188,"Tattnall, Georgia, US",32.2,-81.87,722691,00366,CLAXTON EVANS COUNTY AIRPORT,-0.15214914999999962,-0.1853918799999974,0.2398322601645905,TRUE,TRUE
543,84013269,US,USA,840,13269,Taylor,Georgia,US,32.55792548,-84.25077141,"Taylor, Georgia, US",32.955,-84.264,747806,63809,THOMASTON-UPSON CO AIRPORT,-0.39707451999999677,0.013228589999997098,0.3972948150009208,TRUE,TRUE
544,84013271,US,USA,840,13271,Telfair,Georgia,US,31.92829517,-82.93491155,"Telfair, Georgia, US",31.885,-82.647,721035,00352,HAZLEHURST AIRPORT,0.04329516999999683,-0.2879115499999898,0.2911486430824043,TRUE,TRUE
545,84013273,US,USA,840,13273,Terrell,Georgia,US,31.77527543,-84.44069698,"Terrell, Georgia, US",31.536,-84.194,722160,13869,SW GEORGIA REGIONAL ARPT,0.2392754299999993,-0.24669697999999585,0.34367445547029374,TRUE,TRUE
546,84013275,US,USA,840,13275,Thomas,Georgia,US,30.86392347,-83.91847289,"Thomas, Georgia, US",30.902,-83.881,720738,00267,THOMASVILLE REGIONAL AIRPORT,-0.03807653000000144,-0.037472890000003645,0.05342321238743869,TRUE,TRUE
547,84013277,US,USA,840,13277,Tift,Georgia,US,31.45743864,-83.5236119,"Tift, Georgia, US",31.429,-83.489,720712,00250,HENRY TIFT MYERS AIRPORT,0.02843864000000096,-0.03461190000000158,0.04479665017230378,TRUE,TRUE
548,84013279,US,USA,840,13279,Toombs,Georgia,US,32.12059861,-82.32957247,"Toombs, Georgia, US",32.193,-82.372,722134,63822,VIDALIA REGIONAL AIRPORT,-0.07240138999999601,0.04242752999999766,0.08391696238444421,TRUE,TRUE
549,84013281,US,USA,840,13281,Towns,Georgia,US,34.91369188,-83.7410746,"Towns, Georgia, US",34.85,-83.983,720409,99999,BLAIRSVILLE AIRPORT,0.06369188000000037,0.2419253999999995,0.25016905232880865,TRUE,TRUE
550,84013283,US,USA,840,13283,Treutlen,Georgia,US,32.40422134,-82.56904553,"Treutlen, Georgia, US",32.609,-82.37,720951,00330,EAST GEORGIA REGIONAL AIRPORT,-0.20477866000000233,-0.19904552999999225,0.2855755987551709,TRUE,TRUE
551,84013285,US,USA,840,13285,Troup,Georgia,US,33.03349196,-85.02812115,"Troup, Georgia, US",33.017,-85.067,747807,03821,LAGRANGE-CALLAWAY AIRPORT,0.016491959999996197,0.03887884999998903,0.042232093506752916,TRUE,TRUE
552,84013287,US,USA,840,13287,Turner,Georgia,US,31.71612656,-83.62069378,"Turner, Georgia, US",31.684,-83.27,721033,00350,FITZGERALD MUNICIPAL AIRPORT,0.03212655999999825,-0.3506937800000003,0.3521622398669711,TRUE,TRUE
553,84013289,US,USA,840,13289,Twiggs,Georgia,US,32.67435595,-83.43078662,"Twiggs, Georgia, US",32.633,-83.6,722175,13860,ROBINS AFB AIRPORT,0.041355949999996255,0.16921337999998798,0.17419380750021662,TRUE,TRUE
554,84090013,US,USA,840,90013,Unassigned,Georgia,US,0,0,"Unassigned, Georgia, US",0,0,538660,99999,BOGUS CHINESE,0,0,0,TRUE,FALSE
555,84013291,US,USA,840,13291,Union,Georgia,US,34.82995757,-83.98967069,"Union, Georgia, US",34.85,-83.983,720409,99999,BLAIRSVILLE AIRPORT,-0.02004243000000372,-0.006670689999992874,0.021123378171614835,TRUE,TRUE
556,84013293,US,USA,840,13293,Upson,Georgia,US,32.87920671,-84.30024826,"Upson, Georgia, US",32.955,-84.264,747806,63809,THOMASTON-UPSON CO AIRPORT,-0.07579329000000001,-0.036248260000007804,0.08401523172646891,TRUE,TRUE
557,84013295,US,USA,840,13295,Walker,Georgia,US,34.73376362,-85.30165174,"Walker, Georgia, US",34.565,-85.617,999999,63862,VALLEY HEAD 1 SSW,0.16876362,0.3153482600000075,0.35766700228080406,TRUE,TRUE
558,84013297,US,USA,840,13297,Walton,Georgia,US,33.78017694,-83.73552314,"Walton, Georgia, US",33.782,-83.693,720897,99999,MONROE WALTON CO,-0.0018230599999995434,-0.042523140000000126,0.04256220134371822,TRUE,TRUE
559,84013299,US,USA,840,13299,Ware,Georgia,US,31.05449097,-82.42224148,"Ware, Georgia, US",31.25,-82.4,722130,13861,WAYCROSS-WARE CO. AIRPORT,-0.1955090300000002,-0.022241479999991043,0.19677007964660426,TRUE,TRUE
560,84013301,US,USA,840,13301,Warren,Georgia,US,33.41146451,-82.67795848,"Warren, Georgia, US",33.53,-82.516,720289,63836,THOMSON-MCDUFFIE CO ARPT,-0.1185354899999993,-0.16195847999999557,0.20070179778330063,TRUE,TRUE
561,84013303,US,USA,840,13303,Washington,Georgia,US,32.96711864,-82.79357039,"Washington, Georgia, US",33.154,-83.241,720348,63886,BALDWIN COUNTY AIRPORT,-0.186881360000001,0.44742961000000037,0.48488957363527874,TRUE,TRUE
562,84013305,US,USA,840,13305,Wayne,Georgia,US,31.5521809,-81.91894878,"Wayne, Georgia, US",31.554,-81.883,720671,00248,JESUP WAYNE COUNTY AIRPORT,-0.0018190999999987412,-0.03594877999999824,0.03599477612513056,TRUE,TRUE
563,84013307,US,USA,840,13307,Webster,Georgia,US,32.04066113,-84.54742852,"Webster, Georgia, US",32.11,-84.189,720948,00328,JIMMY CARTER REGIONAL AIRPORT,-0.06933887000000283,-0.3584285200000039,0.3650738046508822,TRUE,TRUE
564,84013309,US,USA,840,13309,Wheeler,Georgia,US,32.12009104,-82.72574721,"Wheeler, Georgia, US",31.885,-82.647,721035,00352,HAZLEHURST AIRPORT,0.2350910399999968,-0.07874720999998885,0.24792926445069458,TRUE,TRUE
565,84013311,US,USA,840,13311,White,Georgia,US,34.64624278,-83.74905525,"White, Georgia, US",34.85,-83.983,720409,99999,BLAIRSVILLE AIRPORT,-0.20375721999999996,0.23394475000000625,0.31023724914119166,TRUE,TRUE
566,84013313,US,USA,840,13313,Whitfield,Georgia,US,34.80987459,-84.96093476,"Whitfield, Georgia, US",34.722,-84.869,722154,53885,DALTON MUNICIPAL AIRPORT,0.08787458999999842,-0.09193476000000089,0.12717682046633177,TRUE,TRUE
567,84013315,US,USA,840,13315,Wilcox,Georgia,US,31.97496928,-83.43438555,"Wilcox, Georgia, US",31.684,-83.27,721033,00350,FITZGERALD MUNICIPAL AIRPORT,0.2909692799999988,-0.16438555000000576,0.3341941515833604,TRUE,TRUE
568,84013317,US,USA,840,13317,Wilkes,Georgia,US,33.78290391,-82.74286107,"Wilkes, Georgia, US",33.78,-82.816,720294,53898,WASHINGTON-WILKES CO ARPT,0.0029039100000005647,0.07313892999999894,0.07319655575799211,TRUE,TRUE
569,84013319,US,USA,840,13319,Wilkinson,Georgia,US,32.80291082,-83.17140684,"Wilkinson, Georgia, US",32.564,-82.985,722217,63881,W H `BUD` BARRON AIRPORT,0.23891082000000097,-0.18640684000000363,0.30302786985995167,TRUE,TRUE
570,84013321,US,USA,840,13321,Worth,Georgia,US,31.55162306,-83.85090513,"Worth, Georgia, US",31.536,-84.194,722160,13869,SW GEORGIA REGIONAL ARPT,0.015623059999999356,0.3430948700000016,0.3434503891744506,TRUE,TRUE
571,84099999,US,USA,840,99999,NA,Grand Princess,US,0,0,"Grand Princess, US",0,0,538660,99999,BOGUS CHINESE,0,0,0,TRUE,FALSE
572,316,GU,GUM,316,66,NA,Guam,US,13.4443,144.7937,"Guam, US",13.417,144.8,998237,99999,PAGO BAY,0.027300000000000324,-0.006300000000010186,0.028017494534667908,TRUE,TRUE
573,84015001,US,USA,840,15001,Hawaii,Hawaii,US,19.60121157,-155.5210167,"Hawaii, Hawaii, US",19.535,-155.576,999999,21514,MAUNA LOA 5 NNE,0.06621157000000011,0.05498330000000351,0.08606471565487973,TRUE,TRUE
574,84015003,US,USA,840,15003,Honolulu,Hawaii,US,21.45803166,-157.9712182,"Honolulu, Hawaii, US",21.487,-158.028,911700,22508,WHEELER ARMY AIRFIELD,-0.028968339999998705,0.056781799999981786,0.06374431373537137,TRUE,TRUE
575,84015005,US,USA,840,15005,Kalawao,Hawaii,US,21.17882515,-156.9583592,"Kalawao, Hawaii, US",21.155,-157.096,911860,22534,MOLOKAI AIRPORT,0.023825150000000406,0.137640800000014,0.13968760717102421,TRUE,TRUE
576,84015007,US,USA,840,15007,Kauai,Hawaii,US,22.03935037,-159.5966786,"Kauai, Hawaii, US",22.033,-159.783,911620,22501,BARKING SANDS PACIFIC MISSILE RANGE FAC ARPT,0.0063503699999998275,0.18632139999999708,0.1864295880408896,TRUE,TRUE
577,84015009,US,USA,840,15009,Maui,Hawaii,US,20.86399628,-156.5689097,"Maui, Hawaii, US",20.9,-156.47,997384,99999,MOLUOLOE,-0.03600372000000007,-0.0989097000000072,0.10525871274117801,TRUE,TRUE
578,84080015,US,USA,840,80015,Out of HI,Hawaii,US,0,0,"Out of HI, Hawaii, US",0,0,538660,99999,BOGUS CHINESE,0,0,0,TRUE,FALSE
579,84090015,US,USA,840,90015,Unassigned,Hawaii,US,0,0,"Unassigned, Hawaii, US",0,0,538660,99999,BOGUS CHINESE,0,0,0,TRUE,FALSE
580,84016001,US,USA,840,16001,Ada,Idaho,US,43.4526575,-116.2415516,"Ada, Idaho, US",43.567,-116.241,726810,24131,BOISE AIR TERMINAL/GOWEN FD AIRPORT,-0.11434249999999935,-5.515999999943233e-4,0.11434383047987261,TRUE,TRUE
581,84016003,US,USA,840,16003,Adams,Idaho,US,44.89333571,-116.4545247,"Adams, Idaho, US",44.889,-116.102,725864,94182,MCCALL MUNICIPAL AIRPORT,0.0043357099999994375,-0.35252469999998937,0.3525513614940192,TRUE,TRUE
582,84016005,US,USA,840,16005,Bannock,Idaho,US,42.67002716,-112.2233311,"Bannock, Idaho, US",42.92,-112.571,725780,24156,POCATELLO REGIONAL AIRPORT,-0.2499728400000052,0.34766890000000217,0.42820565709116887,TRUE,TRUE
583,84016007,US,USA,840,16007,Bear Lake,Idaho,US,42.28269683,-111.3289238,"Bear Lake, Idaho, US",42.711,-110.942,720516,99999,AFTON MUNI,-0.4283031699999995,-0.38692380000000526,0.5771946226694187,FALSE,FALSE
584,84016009,US,USA,840,16009,Benewah,Idaho,US,47.21754179,-116.6586851,"Benewah, Idaho, US",47.767,-116.817,727834,24136,COEUR D'ALENE AIR TERM APT,-0.5494582100000045,0.15831489999999349,0.5718110982644679,FALSE,FALSE
585,84016011,US,USA,840,16011,Bingham,Idaho,US,43.2167288,-112.3978437,"Bingham, Idaho, US",42.92,-112.571,725780,24156,POCATELLO REGIONAL AIRPORT,0.2967287999999968,0.17315630000000226,0.34355652370334766,TRUE,TRUE
