"","UID","iso2","iso3","code3","FIPS","Admin2","Province_State","Country_Region","Lat","Long_","Combined_Key","latStation","longStation","usaf","wban","station"
"853",84019059,"US","USA",840,19059,"Dickinson","Iowa","US",43.37787725,-95.1510206,"Dickinson, Iowa, US",43.164,-95.202,"726500","14972","SPENCER MUNICIPAL AIRPORT"
"854",84019061,"US","USA",840,19061,"Dubuque","Iowa","US",42.46815349,-90.88181925,"Dubuque, Iowa, US",42.398,-90.704,"725470","94908","DUBUQUE REGIONAL AIRPORT"
"855",84019063,"US","USA",840,19063,"Emmet","Iowa","US",43.37782951,-94.67858943,"Emmet, Iowa, US",43.401,-94.747,"726499","94971","ESTHERVILLE MUNI AIRPORT"
"856",84019065,"US","USA",840,19065,"Fayette","Iowa","US",42.86271799,-91.8441231,"Fayette, Iowa, US",42.681,-91.974,"725488","04955","OELWEIN MUNICIPAL AIRPORT"
"857",84019067,"US","USA",840,19067,"Floyd","Iowa","US",43.0600053,-92.78940097,"Floyd, Iowa, US",43.073,-92.611,"725463","14966","CHARLES CITY MUNICIPAL APT"
"858",84019069,"US","USA",840,19069,"Franklin","Iowa","US",42.73270384,-93.26256925,"Franklin, Iowa, US",42.471,-93.207,"722331","54941","IOWA FALLS MUNICIPAL AIRPORT"
"859",84019071,"US","USA",840,19071,"Fremont","Iowa","US",40.7454272,-95.60129045,"Fremont, Iowa, US",40.751,-95.413,"725467","04973","SHENANDOAH MUNICIPAL ARPT"
"860",84019073,"US","USA",840,19073,"Greene","Iowa","US",42.03614551,-94.39658081,"Greene, Iowa, US",41.828,-94.16,"720412","54943","PERRY MUNICIPAL AIRPORT"
"861",84019075,"US","USA",840,19075,"Grundy","Iowa","US",42.40183723,-92.78829551,"Grundy, Iowa, US",42.111,-92.916,"725461","94988","MARSHALLTOWN MUNICIPAL APT"
"862",84019077,"US","USA",840,19077,"Guthrie","Iowa","US",41.68378965,-94.50111014,"Guthrie, Iowa, US",41.828,-94.16,"720412","54943","PERRY MUNICIPAL AIRPORT"
"863",84019079,"US","USA",840,19079,"Hamilton","Iowa","US",42.38382428,-93.70197703,"Hamilton, Iowa, US",42.436,-93.869,"725478","04920","WEBSTER CITY MUNI AIRPORT"
"864",84019081,"US","USA",840,19081,"Hancock","Iowa","US",43.08178477,-93.73454884,"Hancock, Iowa, US",43.235,-93.624,"720643","54940","FOREST CITY MUNICIPAL AIRPORT"
"865",84019083,"US","USA",840,19083,"Hardin","Iowa","US",42.38353877,-93.23654611,"Hardin, Iowa, US",42.471,-93.207,"722331","54941","IOWA FALLS MUNICIPAL AIRPORT"
"866",84019085,"US","USA",840,19085,"Harrison","Iowa","US",41.68330137,-95.81558439,"Harrison, Iowa, US",41.764,-96.178,"725527","94978","TEKAMAH MUNICIPAL AIRPORT"
"867",84019087,"US","USA",840,19087,"Henry","Iowa","US",40.98767962,-91.54436349,"Henry, Iowa, US",40.947,-91.511,"720309","04947","MOUNT PLEASANT MUNI ARPT"
"868",84019089,"US","USA",840,19089,"Howard","Iowa","US",43.35671042,-92.31702714,"Howard, Iowa, US",43.677,-92.18,"720283","04927","FILLMORE COUNTY AIRPORT"
"869",84019091,"US","USA",840,19091,"Humboldt","Iowa","US",42.7764426,-94.20722537,"Humboldt, Iowa, US",42.55,-94.183,"725490","94933","FORT DODGE REGIONAL APRT"
"870",84019093,"US","USA",840,19093,"Ida","Iowa","US",42.38696136,-95.51355387,"Ida, Iowa, US",42.597,-95.241,"725496","04976","STORM LAKE MUNICIPAL ARPT"
"871",84019095,"US","USA",840,19095,"Iowa","Iowa","US",41.68630265,-92.0643373,"Iowa, Iowa, US",41.883,-91.717,"725450","14990","THE EASTERN IOWA AIRPORT"
"872",84019097,"US","USA",840,19097,"Jackson","Iowa","US",42.17178824,-90.57354837,"Jackson, Iowa, US",42.398,-90.704,"725470","94908","DUBUQUE REGIONAL AIRPORT"
"873",84019099,"US","USA",840,19099,"Jasper","Iowa","US",41.68576082,-93.05567785,"Jasper, Iowa, US",41.674,-93.022,"725464","04977","NEWTON MUNICIPAL AIRPORT"
"874",84019101,"US","USA",840,19101,"Jefferson","Iowa","US",41.03192394,-91.94849466,"Jefferson, Iowa, US",41.053,-91.979,"726498","04925","FAIRFIELD MUNICIPAL ARPT"
"875",84019103,"US","USA",840,19103,"Johnson","Iowa","US",41.67169354,-91.58754744,"Johnson, Iowa, US",41.633,-91.543,"725462","14937","IOWA CITY MUNICIPAL ARPT"
"876",84019105,"US","USA",840,19105,"Jones","Iowa","US",42.12118609,-91.13139641,"Jones, Iowa, US",42.224,-91.166,"725475","04953","MONTICELLO REGIONAL ARPT"
"877",84019107,"US","USA",840,19107,"Keokuk","Iowa","US",41.33649833,-92.1785067,"Keokuk, Iowa, US",41.226,-92.491,"720351","54919","OSKALOOSA MUNICIPAL AIRPORT"
"878",84019109,"US","USA",840,19109,"Kossuth","Iowa","US",43.20405458,-94.20691791,"Kossuth, Iowa, US",43.078,-94.272,"725457","04904","ALGONA MUNICIPAL AIRPORT"
"879",84019111,"US","USA",840,19111,"Lee","Iowa","US",40.64181461,-91.48183025,"Lee, Iowa, US",40.659,-91.327,"725483","04930","FORT MADISON MUNICIPAL APT"
"880",84019113,"US","USA",840,19113,"Linn","Iowa","US",42.07923082,-91.59809485,"Linn, Iowa, US",41.883,-91.717,"725450","14990","THE EASTERN IOWA AIRPORT"
"881",84019115,"US","USA",840,19115,"Louisa","Iowa","US",41.21842119,-91.26102611,"Louisa, Iowa, US",41.367,-91.15,"725487","04950","MUSCATINE MUNICIPIAL ARPT"
"882",84019117,"US","USA",840,19117,"Lucas","Iowa","US",41.02958964,-93.32780803,"Lucas, Iowa, US",41.019,-93.359,"725469","04913","CHARITON MUNICIPAL AIRPORT"
"883",84019119,"US","USA",840,19119,"Lyon","Iowa","US",43.38107862,-96.20926845,"Lyon, Iowa, US",43.621,-96.216,"722006","54926","QUENTIN AANENSON FIELD AIRPORT"
"884",84019121,"US","USA",840,19121,"Madison","Iowa","US",41.33081904,-94.01554631,"Madison, Iowa, US",41.534,-93.653,"725460","14933","DES MOINES INTERNATIONAL AIRPORT"
"885",84019123,"US","USA",840,19123,"Mahaska","Iowa","US",41.33521503,-92.64083907,"Mahaska, Iowa, US",41.226,-92.491,"720351","54919","OSKALOOSA MUNICIPAL AIRPORT"
"886",84019125,"US","USA",840,19125,"Marion","Iowa","US",41.33445101,-93.09934783,"Marion, Iowa, US",41.299,-93.114,"725493","04962","KNOXVILLE MUNICIPAL ARPT"
"887",84019127,"US","USA",840,19127,"Marshall","Iowa","US",42.03586837,-92.9990819,"Marshall, Iowa, US",42.111,-92.916,"725461","94988","MARSHALLTOWN MUNICIPAL APT"
"888",84019129,"US","USA",840,19129,"Mills","Iowa","US",41.03299766,-95.61920963,"Mills, Iowa, US",41.117,-95.917,"725540","14949","OFFUTT AFB AIRPORT"
"889",84019131,"US","USA",840,19131,"Mitchell","Iowa","US",43.35638371,-92.78887719,"Mitchell, Iowa, US",43.073,-92.611,"725463","14966","CHARLES CITY MUNICIPAL APT"
"890",84019133,"US","USA",840,19133,"Monona","Iowa","US",42.05220391,-95.95743843,"Monona, Iowa, US",41.764,-96.178,"725527","94978","TEKAMAH MUNICIPAL AIRPORT"
"891",84019135,"US","USA",840,19135,"Monroe","Iowa","US",41.02988815,-92.8690667,"Monroe, Iowa, US",41.299,-93.114,"725493","04962","KNOXVILLE MUNICIPAL ARPT"
"892",84019137,"US","USA",840,19137,"Montgomery","Iowa","US",41.03018714,-95.15642896,"Montgomery, Iowa, US",41.01,-95.26,"725494","04966","RED OAK MUNICIPAL AIRPORT"
"893",84019139,"US","USA",840,19139,"Muscatine","Iowa","US",41.48370744,-91.1121697,"Muscatine, Iowa, US",41.367,-91.15,"725487","04950","MUSCATINE MUNICIPIAL ARPT"
"894",84019141,"US","USA",840,19141,"O'Brien","Iowa","US",43.08310673,-95.62474482,"O'Brien, Iowa, US",43.208,-95.833,"725495","04975","SHELDON MUNICIPAL AIRPORT"
"895",84019143,"US","USA",840,19143,"Osceola","Iowa","US",43.37824276,-95.62422844,"Osceola, Iowa, US",43.208,-95.833,"725495","04975","SHELDON MUNICIPAL AIRPORT"
"896",84080019,"US","USA",840,80019,"Out of IA","Iowa","US",0,0,"Out of IA, Iowa, US",0,0,"538660","99999","BOGUS CHINESE"
"897",84019145,"US","USA",840,19145,"Page","Iowa","US",40.7393172,-95.1497813,"Page, Iowa, US",40.722,-95.026,"725479","04937","SCHENCK FIELD AIRPORT"
"898",84019147,"US","USA",840,19147,"Palo Alto","Iowa","US",43.08193849,-94.67824621,"Palo Alto, Iowa, US",43.078,-94.272,"725457","04904","ALGONA MUNICIPAL AIRPORT"
"899",84019149,"US","USA",840,19149,"Plymouth","Iowa","US",42.737633,-96.21366621,"Plymouth, Iowa, US",42.778,-96.194,"725484","04942","LE MARS MUNICIPAL AIRPORT"
"900",84019151,"US","USA",840,19151,"Pocahontas","Iowa","US",42.73420133,-94.67862564,"Pocahontas, Iowa, US",42.55,-94.183,"725490","94933","FORT DODGE REGIONAL APRT"
"901",84019153,"US","USA",840,19153,"Polk","Iowa","US",41.68679484,-93.57767461,"Polk, Iowa, US",41.691,-93.566,"725466","04938","ANKENY REGIONAL AIRPORT"
"902",84019155,"US","USA",840,19155,"Pottawattamie","Iowa","US",41.33640314,-95.53907776,"Pottawattamie, Iowa, US",41.259,-95.76,"725497","04908","COUNCIL BLUFFS MUNI ARPT"
"903",84019157,"US","USA",840,19157,"Poweshiek","Iowa","US",41.68625425,-92.53155731,"Poweshiek, Iowa, US",41.717,-92.7,"725292","14976","GRINNELL REGIONAL AIRPORT"
"904",84019159,"US","USA",840,19159,"Ringgold","Iowa","US",40.73518949,-94.24368535,"Ringgold, Iowa, US",40.631,-93.901,"725499","94991","LAMONI MUNICIPAL AIRPORT"
"905",84019161,"US","USA",840,19161,"Sac","Iowa","US",42.38624071,-95.10547892,"Sac, Iowa, US",42.597,-95.241,"725496","04976","STORM LAKE MUNICIPAL ARPT"
"906",84019163,"US","USA",840,19163,"Scott","Iowa","US",41.63935978,-90.61959493,"Scott, Iowa, US",41.614,-90.591,"744550","94982","DAVENPORT MUNICIPAL AIRPT"
"907",84019165,"US","USA",840,19165,"Shelby","Iowa","US",41.6850066,-95.31015553,"Shelby, Iowa, US",41.584,-95.339,"722097","04936","HARLAN MUNICIPAL AIRPORT"
"908",84019167,"US","USA",840,19167,"Sioux","Iowa","US",43.08221074,-96.1767568,"Sioux, Iowa, US",43.208,-95.833,"725495","04975","SHELDON MUNICIPAL AIRPORT"
"909",84019169,"US","USA",840,19169,"Story","Iowa","US",42.03621213,-93.46499005,"Story, Iowa, US",41.991,-93.619,"725472","94989","AMES MUNICIPAL AIRPORT"
"910",84019171,"US","USA",840,19171,"Tama","Iowa","US",42.07991767,-92.53266945,"Tama, Iowa, US",42.111,-92.916,"725461","94988","MARSHALLTOWN MUNICIPAL APT"
"911",84019173,"US","USA",840,19173,"Taylor","Iowa","US",40.73710579,-94.69778563,"Taylor, Iowa, US",40.722,-95.026,"725479","04937","SCHENCK FIELD AIRPORT"
"912",84090019,"US","USA",840,90019,"Unassigned","Iowa","US",0,0,"Unassigned, Iowa, US",0,0,"538660","99999","BOGUS CHINESE"
"913",84019175,"US","USA",840,19175,"Union","Iowa","US",41.0277278,-94.24234847,"Union, Iowa, US",41.007,-94.363,"725474","04915","CRESTON MUNICIPAL AIRPORT"
"914",84019177,"US","USA",840,19177,"Van Buren","Iowa","US",40.75326764,-91.95017958,"Van Buren, Iowa, US",41.053,-91.979,"726498","04925","FAIRFIELD MUNICIPAL ARPT"
"915",84019179,"US","USA",840,19179,"Wapello","Iowa","US",41.03064984,-92.40954728,"Wapello, Iowa, US",41.108,-92.447,"725465","14950","OTTUMWA INDUSTRIAL AIRPORT"
"916",84019181,"US","USA",840,19181,"Warren","Iowa","US",41.33559454,-93.56007641,"Warren, Iowa, US",41.534,-93.653,"725460","14933","DES MOINES INTERNATIONAL AIRPORT"
"917",84019183,"US","USA",840,19183,"Washington","Iowa","US",41.33577126,-91.71725711,"Washington, Iowa, US",41.276,-91.673,"725454","04903","WASHINGTON MUNICIPAL ARPT"
"918",84019185,"US","USA",840,19185,"Wayne","Iowa","US",40.73969028,-93.32752197,"Wayne, Iowa, US",41.019,-93.359,"725469","04913","CHARITON MUNICIPAL AIRPORT"
"919",84019187,"US","USA",840,19187,"Webster","Iowa","US",42.42853483,-94.17987389,"Webster, Iowa, US",42.55,-94.183,"725490","94933","FORT DODGE REGIONAL APRT"
"920",84019189,"US","USA",840,19189,"Winnebago","Iowa","US",43.37751174,-93.73407298,"Winnebago, Iowa, US",43.235,-93.624,"720643","54940","FOREST CITY MUNICIPAL AIRPORT"
"921",84019191,"US","USA",840,19191,"Winneshiek","Iowa","US",43.29094334,-91.84422722,"Winneshiek, Iowa, US",43.275,-91.739,"725476","04916","DECORAH MUNICIPAL AIRPORT"
"922",84019193,"US","USA",840,19193,"Woodbury","Iowa","US",42.38979414,-96.0459439,"Woodbury, Iowa, US",42.391,-96.379,"725570","14943","SIOUX GATEWAY/COL BUD DAY FIELD AP"
"923",84019195,"US","USA",840,19195,"Worth","Iowa","US",43.37750768,-93.26087602,"Worth, Iowa, US",43.154,-93.327,"725485","14940","MASON CITY MUNICIPAL ARPT"
"924",84019197,"US","USA",840,19197,"Wright","Iowa","US",42.73305373,-93.73515113,"Wright, Iowa, US",42.742,-93.759,"725458","04907","CLARION MUNICIPAL AIRPORT"
"925",84020001,"US","USA",840,20001,"Allen","Kansas","US",37.88582951,-95.30030847,"Allen, Kansas, US",37.67,-95.484,"724507","13981","CHANUTE MARTIN JOHNSON APT"
"926",84020003,"US","USA",840,20003,"Anderson","Kansas","US",38.21413251,-95.29272815,"Anderson, Kansas, US",38.302,-95.725,"722005","99999","COFFEY CO"
"927",84020005,"US","USA",840,20005,"Atchison","Kansas","US",39.53185661,-95.30870026,"Atchison, Kansas, US",39.774,-94.923,"724490","13993","ROSECRANS MEMORIAL AIRPORT"
"928",84020007,"US","USA",840,20007,"Barber","Kansas","US",37.2288586,-98.68460053,"Barber, Kansas, US",37.284,-98.553,"724520","03957","MEDICINE LODGE"
"929",84020009,"US","USA",840,20009,"Barton","Kansas","US",38.47889676,-98.75636726,"Barton, Kansas, US",38.35,-98.867,"724517","13940","GREAT BEND MUNICIPAL ARPT"
"930",84020011,"US","USA",840,20011,"Bourbon","Kansas","US",37.85508555,-94.84865997,"Bourbon, Kansas, US",37.45,-94.733,"720436","00142","ATKINSON MUNICIPAL AIRPORT"
"931",84020013,"US","USA",840,20013,"Brown","Kansas","US",39.82652589,-95.56421698,"Brown, Kansas, US",40.08,-95.592,"725533","94957","BRENNER FIELD AIRPORT"
"932",84020015,"US","USA",840,20015,"Butler","Kansas","US",37.78134351,-96.83878537,"Butler, Kansas, US",37.746,-97.221,"724504","03974","COLONEL JAMES JABARA ARPT"
"933",84020017,"US","USA",840,20017,"Chase","Kansas","US",38.30292938,-96.59563862,"Chase, Kansas, US",38.329,-96.195,"724556","13989","EMPORIA MUNICIPAL AIRPORT"
"934",84020019,"US","USA",840,20019,"Chautauqua","Kansas","US",37.14994405,-96.2454192,"Chautauqua, Kansas, US",37.158,-95.778,"720426","00141","INDEPENDENT MUNICIPAL AIRPORT"
"935",84020021,"US","USA",840,20021,"Cherokee","Kansas","US",37.16928494,-94.8462897,"Cherokee, Kansas, US",36.909,-94.888,"720255","99999","MIAMI MUNI"
"936",84020023,"US","USA",840,20023,"Cheyenne","Kansas","US",39.78580976,-101.7318201,"Cheyenne, Kansas, US",39.767,-101.8,"720437","00143","CHEYENNE COUNTY MUNICIPAL AIRPORT"
"937",84020025,"US","USA",840,20025,"Clark","Kansas","US",37.23577007,-99.81883015,"Clark, Kansas, US",37.769,-99.968,"724510","13985","DODGE CITY REGIONAL AIRPORT"
"938",84020027,"US","USA",840,20027,"Clay","Kansas","US",39.34948772,-97.16518128,"Clay, Kansas, US",39.551,-97.651,"724580","13984","BLOSSER MUNICIPAL AIRPORT"
"939",84020029,"US","USA",840,20029,"Cloud","Kansas","US",39.48028352,-97.64925343,"Cloud, Kansas, US",39.551,-97.651,"724580","13984","BLOSSER MUNICIPAL AIRPORT"
"940",84020031,"US","USA",840,20031,"Coffey","Kansas","US",38.2365018,-95.73379515,"Coffey, Kansas, US",38.302,-95.725,"722005","99999","COFFEY CO"
"941",84020033,"US","USA",840,20033,"Comanche","Kansas","US",37.1911452,-99.27113247,"Comanche, Kansas, US",37.284,-98.553,"724520","03957","MEDICINE LODGE"
"942",84020035,"US","USA",840,20035,"Cowley","Kansas","US",37.23781842,-96.83776647,"Cowley, Kansas, US",37.168,-97.037,"724502","13932","STROTHER FIELD AIRPORT"
"943",84020037,"US","USA",840,20037,"Crawford","Kansas","US",37.50675523,-94.85245778,"Crawford, Kansas, US",37.45,-94.733,"720436","00142","ATKINSON MUNICIPAL AIRPORT"
"944",84020039,"US","USA",840,20039,"Decatur","Kansas","US",39.78468441,-100.4594081,"Decatur, Kansas, US",40.206,-100.591,"725625","94040","MC COOK MUNICIPAL AIRPORT"
"945",84020041,"US","USA",840,20041,"Dickinson","Kansas","US",38.86600962,-97.15532383,"Dickinson, Kansas, US",39.05,-96.767,"724550","13947","MARSHALL ARMY AIRFIELD"
"946",84020043,"US","USA",840,20043,"Doniphan","Kansas","US",39.79067154,-95.14056866,"Doniphan, Kansas, US",39.774,-94.923,"724490","13993","ROSECRANS MEMORIAL AIRPORT"
"947",84020045,"US","USA",840,20045,"Douglas","Kansas","US",38.88503636,-95.2925121,"Douglas, Kansas, US",39.008,-95.212,"724508","03997","LAWRENCE MUNICIPAL AIRPORT"
"948",84020047,"US","USA",840,20047,"Edwards","Kansas","US",37.88735543,-99.31263309,"Edwards, Kansas, US",37.702,-98.747,"745430","93978","PRATT INDUSTRIAL AIRPORT"
"949",84020049,"US","USA",840,20049,"Elk","Kansas","US",37.45338105,-96.24369667,"Elk, Kansas, US",37.158,-95.778,"720426","00141","INDEPENDENT MUNICIPAL AIRPORT"
"950",84020051,"US","USA",840,20051,"Ellis","Kansas","US",38.91458712,-99.31751551,"Ellis, Kansas, US",38.85,-99.267,"724518","03968","HAYS REGIONAL AIRPORT"
"951",84020053,"US","USA",840,20053,"Ellsworth","Kansas","US",38.69677695,-98.20462799,"Ellsworth, Kansas, US",38.343,-98.227,"720781","99999","LYONS RICE CO MUNI"
"952",84020055,"US","USA",840,20055,"Finney","Kansas","US",38.04340344,-100.7381938,"Finney, Kansas, US",37.927,-100.725,"724515","23064","GARDEN CITY REGIONAL ARPT"
"953",84020057,"US","USA",840,20057,"Ford","Kansas","US",37.69200114,-99.88825298,"Ford, Kansas, US",37.769,-99.968,"724510","13985","DODGE CITY REGIONAL AIRPORT"
"954",84020059,"US","USA",840,20059,"Franklin","Kansas","US",38.56443815,-95.28644341,"Franklin, Kansas, US",38.832,-94.89,"724475","93909","NEW CENTURY AIRCENTER ARPT"
"955",84020061,"US","USA",840,20061,"Geary","Kansas","US",38.99871131,-96.7577178,"Geary, Kansas, US",39.05,-96.767,"724550","13947","MARSHALL ARMY AIRFIELD"
"956",84020063,"US","USA",840,20063,"Gove","Kansas","US",38.91588178,-100.4829321,"Gove, Kansas, US",39.11,-100.816,"720434","99999","OAKLEY MUNI"
"957",84020065,"US","USA",840,20065,"Graham","Kansas","US",39.34987223,-99.88332493,"Graham, Kansas, US",39.376,-99.83,"724655","93990","HILL CITY MUNICIPAL ARPT"
"958",84020067,"US","USA",840,20067,"Grant","Kansas","US",37.56227336,-101.3079758,"Grant, Kansas, US",37.604,-101.374,"720439","99999","ULYSSES"
"959",84020069,"US","USA",840,20069,"Gray","Kansas","US",37.73836671,-100.4369088,"Gray, Kansas, US",37.927,-100.725,"724515","23064","GARDEN CITY REGIONAL ARPT"
"960",84020071,"US","USA",840,20071,"Greeley","Kansas","US",38.4808095,-101.8061079,"Greeley, Kansas, US",38.474,-100.885,"720438","99999","SCOTT CITY MUNI"
"961",84020073,"US","USA",840,20073,"Greenwood","Kansas","US",37.8774388,-96.23250453,"Greenwood, Kansas, US",38.329,-96.195,"724556","13989","EMPORIA MUNICIPAL AIRPORT"
"962",84020075,"US","USA",840,20075,"Hamilton","Kansas","US",37.99978709,-101.7921066,"Hamilton, Kansas, US",37.583,-101.733,"720417","99999","JOHNSON (STANTON CO MUNI)"
"963",84020077,"US","USA",840,20077,"Harper","Kansas","US",37.19175361,-98.07578384,"Harper, Kansas, US",37.284,-98.553,"724520","03957","MEDICINE LODGE"
"964",84020079,"US","USA",840,20079,"Harvey","Kansas","US",38.04293782,-97.42747573,"Harvey, Kansas, US",38.068,-97.275,"724509","53939","NEWTON-CITY-COUNTY AIRPORT"
"965",84020081,"US","USA",840,20081,"Haskell","Kansas","US",37.5620394,-100.8710738,"Haskell, Kansas, US",37.927,-100.725,"724515","23064","GARDEN CITY REGIONAL ARPT"
"966",84020083,"US","USA",840,20083,"Hodgeman","Kansas","US",38.08780079,-99.89829881,"Hodgeman, Kansas, US",37.769,-99.968,"724510","13985","DODGE CITY REGIONAL AIRPORT"
"967",84020085,"US","USA",840,20085,"Jackson","Kansas","US",39.41673394,-95.79356799,"Jackson, Kansas, US",39.073,-95.626,"724560","13996","PHILIP BILLARD MUNICIPAL AIRPORT"
"968",84020087,"US","USA",840,20087,"Jefferson","Kansas","US",39.2347941,-95.38289232,"Jefferson, Kansas, US",39.073,-95.626,"724560","13996","PHILIP BILLARD MUNICIPAL AIRPORT"
"969",84020089,"US","USA",840,20089,"Jewell","Kansas","US",39.78470589,-98.21820662,"Jewell, Kansas, US",39.551,-97.651,"724580","13984","BLOSSER MUNICIPAL AIRPORT"
"970",84020091,"US","USA",840,20091,"Johnson","Kansas","US",38.88548175,-94.82250877,"Johnson, Kansas, US",38.85,-94.739,"724468","03967","JOHNSON CO EXECUTIVE ARPT"
"971",84020093,"US","USA",840,20093,"Kearny","Kansas","US",38.00017981,-101.321681,"Kearny, Kansas, US",37.604,-101.374,"720439","99999","ULYSSES"
"972",84020095,"US","USA",840,20095,"Kingman","Kansas","US",37.55909527,-98.13638678,"Kingman, Kansas, US",37.284,-98.553,"724520","03957","MEDICINE LODGE"
"973",84020097,"US","USA",840,20097,"Kiowa","Kansas","US",37.55848695,-99.2856537,"Kiowa, Kansas, US",37.702,-98.747,"745430","93978","PRATT INDUSTRIAL AIRPORT"
"974",84020099,"US","USA",840,20099,"Labette","Kansas","US",37.19113093,-95.29849679,"Labette, Kansas, US",37.328,-95.504,"745431","03998","TRI-CITY AIRPORT"
"975",84020101,"US","USA",840,20101,"Lane","Kansas","US",38.48119447,-100.4660754,"Lane, Kansas, US",38.474,-100.885,"720438","99999","SCOTT CITY MUNI"
"976",84020103,"US","USA",840,20103,"Leavenworth","Kansas","US",39.20183497,-95.03620809,"Leavenworth, Kansas, US",39.008,-95.212,"724508","03997","LAWRENCE MUNICIPAL AIRPORT"
"977",84020105,"US","USA",840,20105,"Lincoln","Kansas","US",39.04549684,-98.20756994,"Lincoln, Kansas, US",38.876,-98.809,"724585","93997","RUSSELL MUNICIPAL AIRPORT"
"978",84020107,"US","USA",840,20107,"Linn","Kansas","US",38.21267844,-94.84254089,"Linn, Kansas, US",38.611,-94.342,"720478","99999","LAWRENCE SMITH MEM"
